id,nome,indirizzo,orario,telefono,sito_web,commenti,forum,posizione/type,posizione/coordinate/0,posizione/coordinate/1,verificato/nome,verificato/link,description,Orari di apertura,Orario, telefono,Orario di visita,e-mail
ftOBqfH,Farmacia Tiburtina Dottor Giuliano Mancini," Via Tiburtina 542, 00159 Roma (RM)", lun-gio 08:30-13:00 16:30-20 ven 16:00-20:00 sab 08:30-13:00 dom Chiuso, 0643530600, http://www.farmaciatiburtina.eu/," (2019) Sono stati professionali, gentili ed empatici e mi hanno subito venduto il Levonorgestrel",,Point,12.542481422424318,41.90842942727005,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
GJoms0P,Farmacia Todesco," Via Croce 19, Ancignano (VI)"," len- ven: 8:45-12:30, 16:00-19:30 sab: 8:45-12:30", 0444750395,, Nella farmacia Todesco danno la pillola del giorno dopo o quella dei 5 giorni dopo senza problemi,,Point,11.634956002235413,45.66434506408351,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
wrIV6jI,Farmacia Tomassini,"  Frazione Aspio 4, 60020 Ancona (AN)", lun-sab 08:30-12:45 16:00-19:45, 0712906141,, Danno la pillola EllaOne senza problemi,,Point,13.501537442207338,43.53313767600769,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
dqllfsO,Farmacia Trecca Maria," Via Emanuele Filiberto 145, 00185 Roma (RM) ", lun-ven 08:30-13:00 16:00-19:30 sab 08:30-13:00 dom Chiuso  , 0677207550, ," Ogni volta che vado, con tanto di ricetta valida alla mano per acquistare i cerotti Evra, devo ascoltarmi la paternale sulla normativa per l'acquisto. Inoltre, puntualmente chiedo 2 scatole di cerotti ma inspiegabilmente la farmacia ha sempre l'ultima scatola.",,Point,12.506368160247805,41.890681315531644,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
s0xl1rB,Farmacia Trimarco," Piazza Pietro Perretta 3, 22100 Como (CO)", lun-san 08:00 – 19:30 dom Chiuso, 031263352, https://www.farmaciatrimarco.com/, (2019) Il farmacista che mi ha servito EllaOne pochi mesi fa fu molto cordiale e mi chiese solo il documento per accettare la maggiore età. ,,Point,9.081358909606935,45.812233924513535,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
PX2hYLH,Farmacia Urgu," Via Antonio Gramsci 78, 09013 Carbonia (SU)", lun-dom 08:00-23:00, 078162591, https://www.farmaciaurguboero.it/," (2019) Ho acquistato una Ellaone, senza problemi, mi ha servita la farmacista più anziana del team che sembrava un po' stizzita ma ha fatto il suo lavoro diligentemente senza esternare alcun giudizio o obiezione e dandomi quanto richiesto.",,Point,8.521715998649599,39.1694937953086,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
kvIR1lR,Farmacia Uroda," Via della Torre Clementina 76, 00054 Fiumicino (RM)", lun-ven  08:30-13:00 16:30-20:00 sab-dom Chiuso, 066505028, ," (2018) Una sera, sono venuta a richiedere qua la pillola del giorno dopo. Il farmacista mi ha detto di non averne. Dopo mie insistenze, ha alzato le braccia, come per fare spallucce. A quel punto, ho chiesto: ""Siete per caso obiettori di coscienza?"". La risposta del farmacista è stata affermativa. Ho dovuto fare i salti mortali per ottenerla, cambiando città perché quella era l'unica aperta nella mia.",,Point,12.231468558311464,41.77159973921529,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
xpnpujO,Farmacia Valla," Corso Giuseppe Garibaldi 116, 60121 Ancona (AN)", lun-dom 8:00-20:00, 0712070220, https://www.farmaciavalla.it/," (2010) Ho ottenuto la pillola del giorno dopo senza problemi.
(2019)  Mi hanno venduto la pillola EllaOne senza alcun problema, perchè si era rotto il preservativo. Mi hanno solo chiesto il documento di identità e spiegato come prenderla. Ho chiesto alcune info sugli effetti indesiderati e mi hanno rassicurata e spiegato tutto!",,Point,13.514422774314882,43.61738999596842,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
hsOc8ho,Farmacia Verdoliva," Via Luigi Guercio 216, 84134 Salerno (SA)", lun-ven 08:45-13:00 16:30-19:30 sab-dom Chiuso, 089796202, http://www.farmaciaverdoliva.it/," Ad una chiamata telefonica, sono state fornite informazioni corrette e hanno dichiarato di avere a disposizione entrambe le pillole contraccettive.",,Point,14.77816164493561,40.675145821593155,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
9wwmXi9,Farmacia Vieni," Piazza del Duomo 16, 95124 Catania (CT)", lun-ven 8:00-20:00 sab 8:30-13:00,  0957150538, http://farmaciavieni.it/, Mi sono recata qua lo scorso marzo per la pillola del giorno dopo che mi è stata consegnata dopo aver richiesto i documenti per accertarsi della maggiore età. Il farmacista mi ha anche tranquillizzata riguardo a qualche possibile ma banale effetto collaterale che avrei potuto riscontrare dopo avermi vista abbastanza in ansia.,,Point,15.08678197860718,37.502533997999585,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
Hj34WVI,Farmacia Vieni," Piazza del Duomo 16, 95124 Catania (CT)", lun-ven 8:00-20:00 sab 8:30-13:00,  0957150538, http://farmaciavieni.it/," (1) Mi sono recata qua lo scorso marzo per la pillola del giorno dopo che mi è stata consegnata dopo aver richiesto i documenti per accertarsi della maggiore età. Il farmacista mi ha anche tranquillizzata riguardo a qualche possibile ma banale effetto collaterale che avrei potuto riscontrare dopo avermi vista abbastanza in ansia.
(2) Offre un servizio professionale e adeguato per quanto riguarda la vendita della pillola del giorno dopo.",,Point,15.08678197860718,37.502533997999585,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
fsdtwFr,Farmacia Vignoli Esposito Dr. Vitolo ,,, 050 500273,, vende la pillola del giorno dopo,,Point,10.394970774650574,43.716686271156945,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
URYQyXW,Farmacia Villaggio Dalmazia," Via Monte San Gabriele, 52, Novara", da lunedì alla domenica:  Aperto 24 ore su 24, 0321 431003,  http://www.farmafedelta.it/farmacie/#farmacia-dalmazia," segnalazione del 2019. La farmacista è stata molto disponile, mi ha venduta Ellaone dopo aver visto il mio documento e mi ha spiegato molto onestamente tutti i benefici e le controindicazioni. ",,Point,8.618988990783693,45.42679892384723,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
MRIzyYO,Farmacia Vizzini," Viale Trieste, 59, 93100 Caltanissetta CL"," lun-gio 09:00-13:00, 16:00-20:00
                                     ven 09:00-13:00", 0934 21286,," ""La pillola del giorno dopo mi è stata venduta senza nessun tipo di problema, il farmacista è stato professionale e mi ha  consigliato""",,Point,14.055891036987306,37.49396245670307,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
6hQLMXI,Farmacia Xx Settembre Del Dott. Romano Antonino," Via XX Settembre, 182, 16121 Genova GE"," da lunedì a sabato 08:30–19:30
domenica: chiuso", 010 564185,, Ho dovuto rivolgermi a loro anni fa e ho ottenuto la pillola del giorno dopo immediatamente e mi è anche stato chiesto se avevo bisogno di istruzioni su come assumerla.,,Point,8.937839269638063,44.406185953760655,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
iyV5zgC,Farmacia Zanobini," Via Gianfrancesco Pagnini 66, 50134 Firenze (FI)", lun-gio 09:00-13:00 	15:00-20:00 ven-sab 09:00-13:00 15:30-20:00 dom Chiuso, 39055490920 , http://www.orari-farmacie.it/dettaglio/farmacia-zanobini-500.php," (2020) Sono anche aperti al dialogo e a dare consigli. Praticamente a seguito di un rapporto a rischio, mi sono recata prima in questa farmacia, dove non avevano a disposizione un contraccettivo d’emergenza poiché erano terminati ma sarebbero stati disponibili nel giro di qualche ora. 
Non volendo aspettare, mi reco in un'altra farmacia, dove mi vendono Norlevo. Alla sera, dopo aver assunto il farmaco, vengo a sapere che Norlevo non è efficace se la donna pesa più di 80kg (come nel mio caso). Allora il giorno seguente mi reco nuovamente nella farmacia Zanobini, dove spiegando la situazione, mi vendono EllaOne.",,Point,11.252891421318056,43.7911833052566,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
TkM3IOZ,Farmacia Zanon Snc,"  Via Armando Diaz 4, 22046 Merone (CO)", lun-sab 08:30-12:30 15:30-19:30 gio 15:30-19:30 dom Chiuso, 031650033, http://www.farmaciazanon.it/," Non vende la pillola Norlevo e lo comunica serenomente con un ""Noi non la teniamo per scelta""",,Point,9.242650866508486,45.78492832926516,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
mDHoFcM,Farmacia Zardo," Viale Franco Martelli 40, 33170 Pordenone (PN)", lun-ven 08:00-13:00   15:00-19:30 sab-dom: Chiuso, 0434521207, http://farmaciazardo.com/it/chi-siamo/contatti/," (2019) Una volta mi sono trovata costretta a prendere la pillola dei cinque giorni e sono stata servita con serietà e competenza, con molto tatto e con tutte le informazioni del caso.",,Point,12.669923901557922,45.9526937719839,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
pFHpjzb,Farmacie Comunali Corsichesi," Via Sebastiano Caboto 3, 20094 Corsico (MI)", 24h, 0245100179, http://www.farmcorsichesi.it/," Una sera, mi sono trovata a dover prendere la pillola Ellaone. Il farmacista di turno è stato molto disponibile, mi ha chiesto la carta d'identità e mi ha spiegato però che non è un farmaco leggero e che non può essere preso più di 3 volte in tutta la vita.",,Point,9.110283851623537,45.44086267178177,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
LPmVz6P,Farmacie Linfa Palermo," Via Aspromonte 95/97, 90144 Palermo (PA)", lun-dom 9:00-14:00 15:30-20:30, 0916158622 ,," (2015)  Dopo essere andata in Pronto Soccorso per avere regolare prescrizione della pillola mi reco in questa farmacia, in orario notturno, per acquistarla. Quella della ricetta non era presente, chiedo di vendermene comunque un’altra, considerato che avevo già una regolare prescrizione; il farmacista si rifiuta. Chiedo dunque quale altra pillola fosse presente in farmacia in modo tale da tornare in Pronto Soccorso per ottenere la ricetta di una specifica pillola lì presente, si rifiuta nuovamente di rispondermi. Sono dovuta tornare in ospedale per ben 3 volte fin quando il dottore non ha “beccato” la pillola giusta e il farmacista, quasi irritato, me l’ha venduta. Non mi ha dato alcuna spiegazione su come utilizzarla nè ha detto altro.",,Point,13.331839442253115,38.14172507268246,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
NCyoXRm,Farmacie Sanasi Giussano," Via Alberto da Giussano 42, 00176 Roma (RM)", lun-sab 08:30-20:00 dom Chiuso, 06290822,, Se abitate in zona potete rivolgervi qua per un contraccettivo d'emergenza,,Point,12.534300684928894,41.89068530891242,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
VMepj8e,Lloyds Farmacia Battaglia," Via della Battaglia 25, 40141 Bologna"," 
Dal Lunedì al Venerdì: 08.30-12.30 e 15.30-19.30", 051 474518, epn.lloydsfarmacia.it," ""Mi hanno dato la pillola del giorno dopo senza problema, anzi, il farmacista mi ha raccomandato di prenderla subito""",,Point,11.377555131912231,44.46544963261917,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
nhfj3JC,Lloyds Farmacia Centrale," Piazza Maggiore, 6, 40121 Bologna BO",  aperta tutti i giorni 24h, 051 239690, https://www.lloydsfarmacia.it/store-locator/bologna/lloyds-farmacia-centrale-piazza-maggiore-24h," Segnalazione del 2019. Ho acquistato Norlevo senza problemi, il farmacista del turno di notte mi ha chiesto solo un documento di identità per dimostrare che fossi maggiorenne.
",,Point,11.342343091964722,44.49389949249915,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
wPyKjrr,Lloyds Farmacia Milano," Via Privata Parenzo 8/A, 20143 Milano (MI)", lun-ven 08:00-13:00 15:00-19:45 sab 08:30-13:00 15:00-19:30 dom Chiuso , 023082437, https://www.lloydsfarmacia.it/store-locator/milano/lloyds-farmacia-via-parenzo---farmacia-n--2," (2019) Sono andata a prendere la pillola del giorno dopo in seguito a problemi avuti durante un rapporto in cui il preservativo si è sfilato. Arrivo chiedo levonorgestrel da 1.5 mg e il farmacista fa una faccia a dir poco orripilata. Passa 3 minuti a fissare il computer con quella faccia stampata. Mi guarda e mi dice che serve la prescrizione medica per quel farmaco. Io gli rispondo che essendo maggiorenne sono piuttosto sicura che non serva. Continua dicendo che la legislazione farmaceutica prevede la ricetta medica. Al che insisto un po’ e scappa nel retro, evidentemente a parlare con il propietario. Dopo altri minuti esce dal retro con la scatola e me la porge sempre con quella faccia schifata che guarda altrove.",,Point,9.140442609786989,45.44137456223175,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
PX6OFqQ,Lloyds Farmacia N..12," Via Privata Iglesias 48, 20128 Milano (MI)", lun-ven 08:30-12:30 15:30-19:30 dom 09:00-13:00 15:30-19:30, 022576583, https://www.lloydsfarmacia.it/store-locator/milano/lloyds-farmacia-via-iglesias---farmacia-n--12, (2018) Vende la pillola del giorno dopo senza problema,,Point,9.233461618423464,45.50538820858034,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
aFqYmCs,Lloyds Farmacia N.23,"   Via Lomellina / angolo Via Monte Suello, 1, 20133 Milano MI"," da lunedì a sabato 8.30-19
domenica chiuso",   02 738 1430,   lloydsfarmacia.it,"  Nessuna domanda ne reticenza, se non la richiesta della carta d'identità (non accettata la patente, ma so che in alcuni casi non vale come documento, non so se applica anche in questo caso) di lei per immagino un'ovvia verifica dell'età",,Point,9.230441451072695,45.46378403506027,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
b0lE3Ff,Lloyds Farmacia n.70," Viale Famagosta 36, 20142 Milano (MI)", 24h, 028132470, https://www.lloydsfarmacia.it/store-detail/lloyds-farmacia-viale-famagosta---farmacia-n--70," Mi sono recata qua per chiedere consigli sulla necessità e sui possibili effetti collaterali della pillola del giorno dopo, avendo io problemi di disfunzioni tiroidee. La dottoressa è stata gentile e discreta e mi ha consigliato di prendere la (nuova) pillola dei 5 giorni anziché quella classica. Me l'ha venduta senza alcun tipo di problema o obiezione.",,Point,9.16065573692322,45.43701581702252,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
XxJNgym,Lloyds Farmacia N.71," Via Luisa Battistotti Sassi 24, 20133 Milano (MI)", lun-sab 08:30-20:00 dom 09:00-13:00 15:00-19:00, 027383543, https://www.lloydsfarmacia.it/store-locator/milano/farmacia-comunale-via-b--sassi---farmacia-n--71," (2019) Non ci è successo nulla di particolare, nel senso che tutto si è svolto come dovrebbe normalmente svolgersi.  Nessuna domanda nè reticenza nel fornirci la pillola, se non la richiesta della carta d'identità (non accettata la patente, ma so che in alcuni casi non vale come documento, non so se applica anche in questo caso) di lei per immagino un'ovvia verifica dell'età. Nient'altro di particolare da segnalare. ",,Point,9.227930903434755,45.464404825665746,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
XYhOpMh,Lloyds Farmacia N.72," Via Gran S. Bernardo, 6, 20154 Milano (MI)", lun-ven 08:30-19:30 sab 08:30-13:30 15:30-19:30 dom 09:00-13:00 , 023492064, https://www.lloydsfarmacia.it/store-locator/milano/lloyds-farmacia-via-gran-san-bernardo---farmacia-n--72,  (2019) Mi sono trovata nella situazione di dover comprare la pillola del giorno dopo. Mi è stata venduta senza problemi da una farmacista gentilissima e disponibile.,,Point,9.167672395706179,45.4883621184258,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
pgU4m1M,Lloyds Farmacia N.83," Viale Monza 226, 20128 Milano (MI)", 24h, 022579991, https://www.lloydsfarmacia.it/store-detail/lloyds-farmacia-viale-monza---farmacia-n--83, Ho acquistato la pillola del giorno dopo (Norlevo) all'1 di notte senza alcun problema.,,Point,9.225103855133058,45.513158787011804,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
PmX9K1a,Lloyds Farmacia Repubblica," Via Cleto Tomba 29, 40127 Bologna (BO)", lun-sab 8:30-19:30, 0516332903, https://www.lloydsfarmacia.it/," Con estrema gentilezza, mi hanno dato senza problemi (o giudizi) la pillola del giorno dopo.",,Point,11.361225843429567,44.5058639614566,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
NsWbKZV,Lloyds Farmacia San Donato," Via S. Donato 99, 40127 Bologna (BO)", lun-dom 08:00-24:00, 051503058, https://www.lloydsfarmacia.it/store-locator/bologna/lloyds-farmacia-san-donato," (2020) Mi sono resa conto di aver dimenticato ben 2 pillole dopo aver avuto rapporti col mio ragazzo e dopo essermi consultata con una mia amica ostetrica, sono andata nella farmacia aperta più vicina per acquistare la contraccezione d'emergenza dei 5 giorni dopo. Ho avanzato la richiesta alla farmacista, una donna bionda sui 60 anni, che mi ha risposto ""sì vado a prenderla, nel frattempo prenda il documento d'identità"", ha verificato che fossi maggiorenne e mi ha detto ""la pillola si può detrarre, ha la tessera sanitaria?""; ha fatto le operazioni di cassa e dopo aver pagato mi ha salutato con voce cordiale e un ""arrivederci, buona serata!"" Non mi ha fatto domande, non ha indagato i motivi, nè modificato il suo atteggiamento verso di me... professionale e cordiale, ha normalizzato il mio acquisto e sono uscita dalla farmacia molto più rilassata di quanto non fossi quando sono entrata!",,Point,11.372276544570923,44.50540486500075,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
